theta,phi,time,NN,NP,NT,NB,PN,PP,PT,PB
121.88 ,196.76 ,447.5058,1.007072625,2.58090127,0.565184271,2.314921512,0.262100356,0.537292556,0.082612172,0.59155875
122.30 ,229.22 ,411.7287,1.030327299,3.323511582,1.003240968,2.487785204,0.119444499,0.107338104,0.154055359,0.149315498
121.63 ,249.28 ,455.137,1.672126221,3.134400319,1.220826244,2.434318561,0.123399337,0.118620225,0.151162847,0.149313733
121.54 ,26.79 ,437.602,0.235421265,0.134559619,0.14529986,0.158316364,3.179826915,1.171085843,1.222213481,2.346761375
122.05 ,281.74 ,495.5173,2.858420836,2.095154035,1.256344129,2.41335896,0.144907874,0.15260413,0.185071174,0.199290377
122.47 ,314.20 ,444.1484,3.281645979,1.082634869,1.040087419,2.512359163,0.121866221,0.144870038,0.174171757,0.183581993
121.80 ,334.27 ,436.3305,3.167960081,1.227974138,1.272523212,2.443247922,0.742975322,0.191707313,0.185557472,0.211125901
121.96 ,59.25 ,450.9966,0.106430236,0.123684808,0.133916751,0.153037413,3.206997423,1.299564932,1.04541609,2.393301035
122.22 ,6.73 ,522.0568,2.10737751,0.904263215,1.230932507,1.630348136,2.633548239,0.899146596,1.510368469,2.225597123
122.39 ,91.71 ,550.5673,0.122066911,0.148178744,0.15355471,0.170007528,2.404031387,2.540394823,1.207908579,2.325887887
123.50 ,104.11 ,513.3627,0.295089703,0.339361079,0.377249139,0.424387462,1.895210848,2.882929781,1.208157119,2.426380233
122.81 ,124.17 ,441.7542,0.376277464,0.328603135,0.475712492,0.504142223,1.15988513,3.240326576,1.001335774,2.436379091
123.24 ,156.63 ,497.7835,0.076358991,0.079307498,0.086584839,0.098117505,1.127097578,3.091260886,1.218337955,2.410653903
122.56 ,176.70 ,594.6244,0.642396907,1.508822155,0.074999752,0.811377112,0.852346983,2.494970774,1.317175875,2.176866256
123.32 ,19.13 ,510.6721,1.215979537,0.322001744,0.215071211,0.297472448,2.975210132,1.129016376,1.374858677,2.404038192
122.98 ,209.16 ,441.6484,1.107635018,3.182609527,0.922866547,2.464147302,0.079786176,0.08745456,0.099449643,0.118183331
123.41 ,241.62 ,443.338,1.352323757,3.210996296,1.06441091,2.5409971,0.128315865,0.122538349,0.172555125,0.161568675
122.73 ,261.68 ,493.1431,2.165318422,2.797388687,1.25199643,2.448161333,0.11163832,0.09672408,0.175409268,0.134706337
123.15 ,294.14 ,429.1518,3.111501697,1.579511159,1.154146655,2.513363357,0.132225938,0.154659915,0.183820296,0.201157364
122.90 ,346.67 ,486.4464,2.854453824,1.069017091,1.514847633,2.396604529,1.814020972,0.868868915,0.811140454,1.179501023
122.64 ,39.19 ,461.6973,0.123662516,0.142903603,0.163738575,0.181544287,3.252642055,1.109519498,1.032229325,2.436863961
123.07 ,71.65 ,484.7129,0.07274787,0.081454464,0.081899021,0.103799711,2.973922538,1.755863333,1.207649876,2.412120755
123.93 ,136.57 ,439.012,0.256910135,0.217467423,0.336379002,0.363949078,1.018518427,3.229847799,0.976343713,2.495726233
123.67 ,189.10 ,511.5346,0.864095922,2.236533121,0.593234382,2.329239157,0.80334104,1.91615524,0.300309059,1.508158073
124.10 ,221.56 ,455.3521,1.045970276,3.255162501,0.975835347,2.569661652,0.102313959,0.095867439,0.133912624,0.126091084
123.84 ,274.08 ,542.8366,2.588032646,2.357341349,1.221680472,2.496575504,0.146334423,0.126014775,0.194867899,0.188321872
124.27 ,306.54 ,453.2202,3.212640349,1.181943343,0.989073327,2.606274959,0.123643137,0.14822285,0.173565073,0.200432315
123.58 ,326.60 ,481.8093,3.210492233,1.216750414,1.107920312,2.563477572,0.170236371,0.135411076,0.161865474,0.17584791
124.45 ,31.53 ,476.1092,0.132788155,0.127724272,0.146903834,0.160507148,3.144534514,1.154488396,1.095660255,2.50762104
124.01 ,359.06 ,575.1309,2.366109868,0.911803569,1.557685933,2.240137146,2.284163976,0.860926708,1.519109438,2.221057439
123.75 ,51.59 ,456.3239,0.113482645,0.134358034,0.154057346,0.172357837,3.213856656,1.093476605,0.96870539,2.490960537
124.19 ,84.05 ,532.0557,0.133267698,0.140099196,0.17305697,0.192145428,2.602242841,2.23161498,1.202015032,2.438401516
124.62 ,116.51 ,471.686,0.378629174,0.352477583,0.511154125,0.50299145,1.397549956,3.11273744,1.062552738,2.50862191
125.14 ,11.46 ,556.2722,1.846694111,0.825715637,0.750208063,1.168799662,2.706943994,0.975086299,1.497163694,2.42195059
125.06 ,148.97 ,459.641,0.153644342,0.140898142,0.180613922,0.270491882,1.121992897,3.140324067,1.049151149,2.529355614
125.50 ,181.43 ,596.5381,0.834080135,2.038970843,0.804971161,2.274023594,0.842217835,2.223404921,1.304172006,2.259642902
124.79 ,201.49 ,481.4199,1.093370136,2.886773824,0.870137374,2.512042083,0.190017673,0.285102517,0.096723218,0.402271636
125.23 ,233.96 ,457.9265,1.119623603,3.215021306,0.950718965,2.629111146,0.122310255,0.116503715,0.173299497,0.160976135
124.53 ,254.02 ,504.2422,1.824631311,2.945927672,1.22113235,2.560573009,0.103496589,0.119880592,0.139683305,0.120920718
124.97 ,286.48 ,495.149,2.898966561,1.855175691,1.220295971,2.583940754,0.145245569,0.158178,0.20072775,0.218611455
125.41 ,318.94 ,472.1054,3.199216826,1.135309035,1.006734088,2.660321588,0.121409887,0.134499901,0.168490881,0.186222683
124.71 ,339.00 ,481.4925,2.98691452,1.213970743,1.368182721,2.55013398,1.324865224,0.39130139,0.268272943,0.539501271
124.88 ,63.99 ,476.8634,0.089479586,0.099770378,0.10891017,0.128264021,3.050107157,1.437002084,1.064453251,2.522275645
125.32 ,96.45 ,490.7295,0.213281166,0.445311323,0.333049357,0.530125031,2.155139777,2.625662403,1.191741551,2.497650622
126.47 ,108.85 ,484.5769,0.329030458,0.342219868,0.472612114,0.447970069,1.666522155,2.898146187,1.168361852,2.575290923
125.76 ,128.91 ,496.6109,0.295538755,0.274138209,0.425923259,0.346813284,1.049658297,3.164693731,0.926347271,2.583522365
126.38 ,246.36 ,454.9969,1.496617346,3.047760145,1.110328371,2.659710843,0.128074945,0.127118829,0.178445312,0.157562653
126.29 ,23.86 ,484.4176,0.48655718,0.146281051,0.137560757,0.158148709,2.965185473,1.161930976,1.250451616,2.566788037
125.67 ,266.42 ,548.9849,2.274552378,2.577703585,1.196489691,2.577422162,0.138667201,0.129365449,0.186649726,0.167912916
126.11 ,298.88 ,461.5096,3.084935688,1.382697458,1.024808623,2.680770174,0.134909775,0.154696073,0.192911993,0.216028308
125.85 ,351.40 ,538.4542,2.616541247,1.001168885,1.585962418,2.475803902,1.946658968,0.858355099,1.226715601,1.779501751
125.58 ,43.92 ,455.8014,0.114353085,0.135323764,0.162565131,0.178513907,3.149919062,1.038035225,0.963081326,2.59260387
126.02 ,76.39 ,489.6228,0.082630543,0.133175425,0.124381762,0.185289714,2.773134512,1.903475238,1.184645145,2.539159955
126.92 ,141.31 ,476.9002,0.177325562,0.198331821,0.241068987,0.250242175,1.073237391,3.128858398,0.948018263,2.637419357
126.65 ,193.83 ,560.6017,0.975794468,2.57046432,0.919769761,2.534419946,0.613211268,1.337268053,0.115856918,1.2744261
127.09 ,226.29 ,462.4854,0.995675636,3.153317161,0.925022498,2.727666508,0.110001582,0.102063324,0.153894965,0.134176788
126.83 ,278.82 ,518.7531,2.646244622,2.107615837,1.200180144,2.657162191,0.149899078,0.150541749,0.213076767,0.219237003
127.27 ,311.28 ,456.989,3.116955854,1.098157349,0.93526736,2.743222573,0.121707087,0.139820802,0.172080297,0.204499934
126.56 ,331.34 ,480.9833,3.050895246,1.223725732,1.162932505,2.686778304,0.363508333,0.150554528,0.156496914,0.227180029
127.45 ,36.26 ,464.8117,0.115757621,0.12365615,0.148961183,0.165326795,3.069265138,1.11634292,0.985383035,2.65822674
127.00 ,3.80 ,561.5581,2.10461376,0.899060625,1.548904677,2.169441057,2.398718566,0.90382457,1.576858462,2.426071428
126.74 ,56.32 ,424.1392,0.101848829,0.113438028,0.135926249,0.152835551,3.06931632,1.18666108,0.933309122,2.621392358
127.18 ,88.78 ,549.3983,0.120247164,0.129941532,0.152401385,0.182601931,2.387293613,2.32450963,1.153903598,2.568800303
128.36 ,101.18 ,524.2063,0.403998079,0.285495388,0.4895226,0.478664313,1.920675846,2.657038333,1.155197639,2.652004741
127.64 ,121.25 ,484.0867,0.220390437,0.231123983,0.431122362,0.293417183,1.222204854,3.045521874,0.941562102,2.658022389
128.09 ,153.71 ,467.3129,0.110013651,0.105489563,0.121297772,0.131546573,1.138939273,2.964087067,1.10550452,2.644408015
128.18 ,16.20 ,516.8799,1.550839607,0.522198304,0.285034945,0.588790622,2.739716218,1.093448072,1.430169543,2.605988837
127.82 ,206.23 ,472.0973,1.122522471,2.97967434,1.017189104,2.699069558,0.156850348,0.204216346,0.108071982,0.306277152
128.27 ,238.69 ,448.3683,1.226506908,3.072297339,0.942576816,2.775173638,0.121381203,0.120311206,0.182117143,0.152801034
127.54 ,258.75 ,483.4474,1.964481622,2.743793669,1.186944044,2.701097054,0.105433813,0.093601207,0.114701426,0.131739705
128.00 ,291.22 ,470.0198,2.890756515,1.630355569,1.143849973,2.737252464,0.143911129,0.159342844,0.210724229,0.231302733
128.45 ,323.68 ,437.0831,3.054780005,1.171583161,0.998549283,2.798838324,0.134068234,0.130756759,0.157239258,0.203860363
127.73 ,343.74 ,507.1698,2.768240784,1.153230577,1.472405565,2.651328866,1.615875984,0.663946503,0.567925456,1.179692881
127.91 ,68.72 ,472.4481,0.07973093,0.090203952,0.090806344,0.11556467,2.873807373,1.579722308,1.10731762,2.654665642
128.82 ,133.65 ,453.6302,0.172897334,0.184450113,0.324114162,0.228734273,0.987453413,3.055965535,0.884634574,2.728257374
128.55 ,186.17 ,561.0769,0.87892627,2.330479954,1.174420972,2.532679227,0.806789882,1.961073534,0.933041242,2.136976177
129.00 ,218.63 ,467.7039,1.049649904,3.064176582,0.913927706,2.796574447,0.083121479,0.08264337,0.122039578,0.103897503
129.47 ,251.09 ,471.7523,1.633727595,2.838806919,1.149000061,2.805411016,0.101489073,0.116200507,0.173426004,0.119440987
128.73 ,271.15 ,493.6791,2.354484387,2.330000201,1.161397062,2.720248325,0.150051087,0.12587985,0.19733118,0.189128607
129.37 ,28.60 ,480.5057,0.14964651,0.113136011,0.12962708,0.143055159,2.922625275,1.159400846,1.095255749,2.731281491
129.19 ,303.61 ,498.8856,3.008339399,1.218482545,0.917250092,2.827443455,0.132039288,0.147360475,0.1958504,0.223624125
128.91 ,356.14 ,582.4657,2.348662118,0.949315244,1.636127742,2.545963221,2.056919497,0.856709508,1.592578546,2.400699184
128.64 ,48.66 ,480.7686,0.105649187,0.121023415,0.148964255,0.168499164,3.042168896,1.038149354,0.882106866,2.722650507
129.10 ,81.12 ,502.5746,0.137849302,0.146828922,0.198926897,0.216740522,2.551401274,2.018254538,1.151680759,2.679623776
129.56 ,113.58 ,490.4934,0.184264558,0.197941415,0.327680905,0.315968542,1.445013773,2.874228705,1.056657359,2.736283101
130.03 ,146.04 ,471.3551,0.164135783,0.156502162,0.258516662,0.231156385,1.096946979,2.972238625,0.9455684,2.763724335
130.49 ,178.51 ,542.0019,0.78647799,2.033346329,1.16076878,2.173815081,0.839384436,2.18918518,1.361292688,2.533200852
129.75 ,198.57 ,486.3787,1.088684453,2.734170412,1.21062741,2.730784966,0.457436554,0.876203782,0.108810767,1.107709828
130.21 ,231.03 ,452.6998,1.039462176,3.031513213,0.856222616,2.857191796,0.110214963,0.107466774,0.168043691,0.125850903
129.93 ,283.55 ,524.3718,2.66745777,1.870540476,1.163858081,2.82094549,0.151138417,0.15634875,0.222935562,0.241993595
130.40 ,316.01 ,457.3662,2.991765131,1.071161345,0.908752381,2.894053071,0.121793389,0.135154127,0.167440353,0.216696405
129.65 ,336.08 ,486.5307,2.867546936,1.221288149,1.258925898,2.791920463,0.901292069,0.290689777,0.182790438,0.660582616
129.84 ,61.06 ,477.3661,0.087588282,0.097757517,0.11465514,0.132804753,2.922070805,1.29609195,0.943124118,2.767002753
130.31 ,93.52 ,502.7389,0.166586254,0.262968359,0.210208093,0.229293658,2.1401631,2.386366893,1.118373691,2.72199788
130.12 ,8.54 ,510.3541,1.84518521,0.834284695,1.099654545,1.671509004,2.461779157,0.947790432,1.568845582,2.629504437
130.78 ,125.98 ,492.7294,0.231500958,0.205558592,0.248234774,0.496147743,1.080370808,2.963931781,0.846848261,2.808673653
131.25 ,158.44 ,516.0188,0.078127964,0.078868589,0.090269472,0.102048547,1.122407957,2.751363409,1.215639926,2.776174317
130.97 ,210.97 ,465.4574,1.102216099,2.923109659,0.991571722,2.866167155,0.130952909,0.169036866,0.096581264,0.283419759
131.35 ,20.94 ,490.4718,0.843509612,0.249675795,0.141002167,0.188268149,2.728205419,1.148616417,1.308377426,2.785758508
131.44 ,243.43 ,467.0705,1.333705776,2.896222911,0.973262165,2.914850937,0.105370216,0.113926922,0.185192181,0.128933799
130.68 ,263.49 ,524.2388,2.05446993,2.507860617,1.146385644,2.834193955,0.12479276,0.126258538,0.162809919,0.179949438
131.16 ,295.95 ,460.2545,2.851360719,1.421475568,1.009211701,2.901111524,0.142530051,0.15272402,0.216007893,0.240812627
130.87 ,348.47 ,511.4786,2.537819435,1.039337,1.5707699,2.756128535,1.735248923,0.803659514,1.008717766,1.826987392
130.59 ,41.00 ,474.1444,0.104552751,0.114027924,0.145154512,0.160460562,2.96782154,1.052070094,0.896008414,2.813037508
131.06 ,73.46 ,533.5134,0.086867423,0.130846009,0.135586033,0.203592427,2.664198483,1.692866911,1.121457744,2.786715157
131.54 ,105.92 ,470.7865,0.163945402,0.181916871,0.311413358,0.21798935,1.680941254,2.663594618,1.11801368,2.814534237
132.02 ,138.38 ,483.4328,0.139279103,0.134863818,0.183894503,0.222059382,1.006718537,2.924331319,0.852974121,2.861180134
131.73 ,190.90 ,497.2489,0.934504328,2.483791541,1.438619753,2.74394797,0.748213421,1.7072551,0.503763841,1.926406925
132.12 ,0.87 ,533.9829,2.080129871,0.869874845,1.673851234,2.580767788,2.132962845,0.833609756,1.643509773,2.611413806
132.21 ,223.37 ,481.1658,0.989627666,2.944133858,0.854356583,2.951789277,0.090234237,0.086414977,0.135625971,0.125545491
131.92 ,275.89 ,535.7374,2.398816649,2.096661311,1.136571549,2.878569354,0.154663463,0.134051786,0.228451139,0.214252153
132.41 ,308.35 ,460.6204,2.897730145,1.108882954,0.848101716,2.982006309,0.130589217,0.140792741,0.19237526,0.23206838
131.63 ,328.41 ,458.8429,2.888194803,1.194298983,1.043745628,2.913527747,0.235342071,0.172838194,0.147664744,0.332402953
131.83 ,53.40 ,474.9089,0.095198476,0.105668596,0.131428687,0.147386417,2.904289754,1.080733846,0.833406152,2.860542973
132.31 ,85.86 ,520.7565,0.1427955,0.143240516,0.17892768,0.22933941,2.320485431,2.087125261,1.100110898,2.808589962
132.80 ,118.32 ,499.5614,0.286289513,0.309744793,0.423220493,0.561591994,1.259520854,2.815740418,0.913209589,2.886757341
133.38 ,13.27 ,494.6261,1.597335348,0.669703943,0.539897687,1.047615062,2.474316668,1.027460241,1.499413494,2.818362427
133.29 ,150.78 ,442.5715,0.125074771,0.124018319,0.179284557,0.150787903,1.103643615,2.801031821,1.004594317,2.891978589
132.99 ,203.30 ,495.5662,1.115691194,2.735962511,1.189315278,2.90706836,0.362935393,0.602414667,0.121372264,1.004352611
133.48 ,235.77 ,447.9616,1.102970589,2.87611339,0.837615429,3.003948921,0.098737859,0.100671048,0.167279849,0.134034442
132.70 ,255.83 ,423.8982,1.742916861,2.623458179,1.130200826,2.941129043,0.108869961,0.100305,0.122297672,0.164537413
133.19 ,288.29 ,485.3259,2.641836278,1.647120306,1.124479746,2.969010207,0.148922569,0.152105928,0.23101135,0.249030838
132.60 ,33.33 ,479.0022,0.105682296,0.107880651,0.127835601,0.14248564,2.844552187,1.119038947,0.959781303,2.883867936
132.89 ,340.81 ,487.5873,2.645326517,1.184604241,1.392163888,2.903633714,1.381449034,0.569446545,0.298198139,1.339265029
133.09 ,65.80 ,480.0293,0.08273198,0.096258083,0.098468674,0.129798075,2.723023867,1.405647514,0.996950854,2.885421798
134.08 ,130.72 ,444.3633,0.242461734,0.249268961,0.397957476,0.452570838,0.991714238,2.840947008,0.793892912,2.955608534
133.78 ,183.24 ,503.2145,0.809448842,2.178982055,1.654859364,2.711143808,0.755227582,1.925909109,1.299670116,2.651872885
134.28 ,215.70 ,433.8469,1.058767465,2.83589994,0.895716526,3.020457972,0.130007798,0.159527337,0.100319576,0.318173774
133.98 ,268.23 ,494.1167,2.084817438,2.224425675,1.082759918,2.918673651,0.130030587,0.12205744,0.18003349,0.184435589
134.48 ,300.69 ,457.1044,2.761243989,1.250660434,0.8998714,3.05266243,0.141057412,0.142169221,0.213022576,0.245345083
133.68 ,320.75 ,464.3614,2.846665564,1.106411079,0.899160377,3.028674249,0.144946786,0.140192566,0.159419576,0.276830412
134.18 ,353.21 ,497.5023,2.274437019,0.940214719,1.648509807,2.834275432,1.813523415,0.739643751,1.491112715,2.453915469
133.88 ,45.73 ,445.9631,0.095114296,0.105507308,0.134051625,0.148665659,2.817709735,0.987746419,0.822606924,2.946719837
134.38 ,78.19 ,449.9989,0.137981219,0.143311819,0.210766493,0.235630579,2.442164586,1.789916014,1.092664531,2.917961272
133.58 ,98.26 ,493.9947,0.193485036,0.195402685,0.544266682,0.253006231,1.900777107,2.408468541,1.095792447,2.870498527
134.88 ,110.66 ,464.1056,0.260075623,0.311481032,0.443551232,0.511837727,1.46793627,2.623033663,1.052645749,2.96173293
135.39 ,143.12 ,485.0971,0.118929401,0.123949747,0.13800504,0.136219842,1.034627123,2.770292361,0.85975313,2.985806852
135.08 ,195.64 ,457.5509,1.034732608,2.493646229,1.419505137,2.940876984,0.633974542,1.38618342,0.265391924,1.780428202
134.78 ,248.16 ,466.3415,1.441299447,2.680421684,1.055375498,3.040591796,0.100312677,0.100059846,0.136667958,0.173328379
134.68 ,25.67 ,480.1408,0.22635084,0.108996596,0.113586105,0.129623982,2.667004107,1.142321923,1.142770712,2.955084685
135.29 ,280.63 ,441.0075,2.404678785,1.849955023,1.110913364,3.049556336,0.14839098,0.134995597,0.238093033,0.235161352
134.98 ,333.15 ,461.3181,2.690766736,1.190341056,1.160702169,3.048742444,0.578905715,0.322599409,0.14965743,0.920259674
135.18 ,58.13 ,432.0821,0.085184732,0.09501772,0.11270769,0.133775691,2.723201468,1.166465313,0.861520345,2.987854707
135.49 ,5.61 ,507.8741,1.815385575,0.752005054,1.495644534,2.240572873,2.184375429,0.861902278,1.640020731,2.831310476
136.21 ,123.06 ,462.6848,0.261586019,0.295346424,0.48447323,0.488805318,1.100930136,2.71572667,0.856356126,3.027487575
135.90 ,175.58 ,516.0927,0.664284087,1.802507608,0.285635146,1.41284543,0.822329547,2.129966268,1.358377964,2.82444616
136.42 ,208.04 ,480.5273,1.09652642,2.667498776,1.089072352,3.075475747,0.310253376,0.470181635,0.128707474,0.960077207
135.59 ,228.10 ,440.5097,0.973430317,2.796781251,0.807520112,3.08409682,0.095248849,0.09763007,0.129813475,0.195306288
136.11 ,260.56 ,448.2853,1.821617452,2.390426235,1.103988041,3.071723424,0.121095315,0.126292111,0.180899278,0.18449985
135.80 ,313.09 ,446.0962,2.757701215,1.0424271,0.835230393,3.118203797,0.138969622,0.142405584,0.181540916,0.275095689
136.31 ,345.55 ,477.1254,2.399897471,1.094076545,1.515903665,3.00837391,1.50716939,0.653221489,0.735613392,1.981308424
136.00 ,38.07 ,445.3319,0.093286244,0.099229613,0.124317752,0.138769907,2.716393545,1.050506457,0.874633859,3.032916748
135.69 ,90.59 ,494.6612,0.153566868,0.15669837,0.220413333,0.247495479,2.07699929,2.126454002,1.071705069,2.943233468
137.04 ,102.99 ,439.5807,0.129246157,0.208057271,0.194257695,0.187755616,1.663551758,2.388797135,1.090406929,3.03696097
136.73 ,155.52 ,492.3772,0.082523365,0.085339101,0.100226996,0.112340442,1.094569958,2.585721081,1.147953344,3.01672689
137.25 ,187.98 ,451.8448,0.881309593,2.211133741,1.609275187,2.937056787,0.663071982,1.684291554,1.037514959,2.533010373
136.83 ,18.01 ,477.3764,1.17414652,0.435785738,0.160728354,0.367038425,2.438374845,1.087829126,1.384646839,2.996180248
136.94 ,240.50 ,449.0362,1.193544906,2.689213194,0.944081245,3.136467712,0.101444209,0.101598132,0.13493601,0.205921604
137.47 ,272.96 ,440.2705,2.136164752,2.014397922,1.08472766,3.123061546,0.139681865,0.125636108,0.20729727,0.191958676
136.63 ,293.02 ,452.9471,2.576286393,1.4320661,1.057008435,3.123039037,0.147279967,0.14563734,0.230317935,0.264543832
137.15 ,325.49 ,417.4724,2.676061113,1.13473203,0.986175588,3.157355158,0.280293887,0.229125961,0.15111776,0.610947376
137.36 ,50.47 ,476.8086,0.088841825,0.096413717,0.118123218,0.136763033,2.661494399,1.01977523,0.823340914,3.087259831
136.52 ,70.53 ,523.5974,0.093893639,0.12673933,0.154211684,0.22063297,2.503563787,1.499425202,1.066638576,3.024257284
138.43 ,115.39 ,495.7892,0.231425309,0.287877307,0.498867058,0.34266461,1.265913907,2.540667915,1.03522664,3.114282207
137.57 ,135.45 ,448.9015,0.18309635,0.188847547,0.334574707,0.253442084,0.942299535,2.671806505,0.819405076,3.091344947
137.79 ,220.44 ,463.2108,0.993124557,2.693956126,0.852706638,3.172955193,0.142866762,0.177879081,0.114665564,0.381861606
138.32 ,252.90 ,463.9389,1.520439697,2.456305218,1.113202537,3.178491727,0.111120447,0.127052385,0.167653413,0.202715945
138.00 ,305.42 ,407.4364,2.651730304,1.124953209,0.897208435,3.19623021,0.145859237,0.140919761,0.206839314,0.28541191
138.21 ,30.41 ,482.06,0.099673201,0.090750012,0.106673434,0.12058956,2.57440747,1.097611273,1.065722258,3.090172849
137.68 ,357.95 ,462.6182,1.994453208,0.829911894,1.724454127,2.872279788,1.866396551,0.72741208,1.740624894,2.840641331
137.89 ,82.93 ,446.5284,0.145154076,0.148632238,0.228375017,0.247186228,2.198125475,1.847523114,1.072639633,3.064743199
139.08 ,10.35 ,468.8514,1.5608051,0.633713406,0.904276659,1.587270888,2.17619537,0.953808959,1.603443461,3.023924387
138.97 ,147.85 ,444.2419,0.085067837,0.095272317,0.11688934,0.107792253,1.052296927,2.564976047,1.017144096,3.124090013
138.65 ,200.38 ,446.9805,1.070172127,2.438008447,1.328823891,3.113890355,0.547647538,1.05949351,0.192005911,1.699901305
139.19 ,232.84 ,446.7712,1.018165391,2.61829688,0.896404881,3.234070175,0.111331695,0.121942514,0.128185243,0.283871252
138.86 ,285.36 ,478.3114,2.353792249,1.620070852,1.135708819,3.197913135,0.149440516,0.136214337,0.235266173,0.26839112
139.41 ,317.82 ,412.9949,2.592315566,1.039119567,0.893668029,3.25045547,0.211389568,0.188176389,0.172100425,0.45559064
138.54 ,337.88 ,447.0462,2.45794927,1.165708122,1.348773117,3.145300166,1.039939042,0.543110704,0.194733353,1.586787622
138.75 ,62.87 ,452.9946,0.083585721,0.104390156,0.102388694,0.157173107,2.522093452,1.243320773,1.008368877,3.134388253
139.30 ,95.33 ,471.6011,0.142333713,0.125815761,0.239079257,0.238993047,1.832665098,2.127126049,1.107590782,3.102021464
12.68 ,18.60 ,368.0853,0.64141464,0.653642055,1.245771485,0.175712486,0.968285372,0.769123199,3.659056788,1.026042513
139.85 ,127.79 ,453.2984,0.19498934,0.217448094,0.399503918,0.256284517,0.993952331,2.559481739,0.902188948,3.178882329
139.52 ,180.31 ,487.2467,0.73291602,1.880357026,1.72581342,2.864885156,0.724621849,1.839278349,1.40731391,2.90916802
140.07 ,212.78 ,444.7353,1.044538212,2.535152813,1.070546765,3.229759433,0.292923038,0.414006792,0.136259219,1.005676224
139.74 ,265.30 ,406.8723,1.846777643,2.132485331,1.139373321,3.204108998,0.11920142,0.121519698,0.181205345,0.213061672
140.30 ,297.76 ,419.5762,2.473929918,1.260981674,1.086803565,3.275633717,0.149759258,0.143509195,0.220651444,0.304683297
139.96 ,350.28 ,438.14,2.134080478,0.994099059,1.645637645,3.087925248,1.561732786,0.634761326,1.28840635,2.579921318
139.63 ,42.81 ,440.244,0.085535588,0.093293081,0.113351739,0.130381282,2.558171629,0.987611892,0.859964202,3.173276126
140.19 ,75.27 ,442.3537,0.134814546,0.133821911,0.213094849,0.239776511,2.258594003,1.565835839,1.153690089,3.158426869
140.75 ,107.73 ,421.634,0.153955786,0.191687779,0.343888589,0.221059526,1.438781718,2.323405533,1.171813166,3.192138133
141.32 ,140.19 ,454.9042,0.115168496,0.1118795,0.181368485,0.14727196,0.97468691,2.497081082,0.951654998,3.233047634
140.98 ,192.71 ,445.0521,0.960334226,2.185593279,1.563376214,3.13609788,0.589713529,1.440240982,0.877586327,2.420590736
140.52 ,22.74 ,447.0965,0.494144402,0.138895134,0.101220488,0.125054726,2.362635878,1.086726661,1.337963715,3.148447331
140.64 ,245.24 ,443.7833,1.262201452,2.455325517,1.142342107,3.284602306,0.11529694,0.133757276,0.170888662,0.274779588
141.20 ,277.70 ,402.3281,2.09834371,1.761125238,1.209964534,3.254810054,0.139626839,0.125933971,0.212931688,0.220904878
140.86 ,330.22 ,424.2936,2.452365176,1.132405567,1.210731155,3.271612122,0.568373171,0.391417134,0.153517771,1.280451853
141.43 ,2.68 ,425.6507,1.718920278,0.74648702,1.760241074,2.889695267,1.881901494,0.816997911,1.75206479,3.017841314
141.09 ,55.21 ,437.7056,0.081758851,0.089626352,0.103355002,0.126130815,2.471054901,1.055889267,0.990060481,3.221263413
142.24 ,120.13 ,418.7669,0.171446757,0.188805996,0.379835295,0.228563314,1.108583528,2.402963341,1.110777705,3.259274796
141.89 ,172.65 ,458.0091,0.56891175,1.212877705,0.131316006,0.931985905,0.881369812,1.991248827,1.455554442,3.098757708
142.48 ,205.11 ,451.9632,1.043576099,2.33763601,1.350210744,3.269585116,0.476130639,0.840103543,0.183538201,1.709325997
141.55 ,225.18 ,411.0757,0.932110545,2.507452929,0.921943217,3.313015848,0.179382125,0.217806316,0.149246086,0.500196922
142.13 ,257.64 ,431.6603,1.573656993,2.208452688,1.26453352,3.306311955,0.12092737,0.126296059,0.175509043,0.236570819
141.78 ,310.16 ,437.5349,2.470671577,1.032512947,0.950090323,3.322003428,0.194682795,0.171340559,0.189330435,0.423672729
142.36 ,342.62 ,438.5354,2.206593903,1.078830541,1.54537967,3.246346794,1.279373518,0.562495653,0.63230697,2.201059061
142.01 ,35.14 ,427.7325,0.080651995,0.085613732,0.103616664,0.113948864,2.422772609,1.027412309,1.082153009,3.238265505
141.66 ,87.67 ,438.6453,0.138670046,0.138438326,0.227872674,0.244093018,1.942798759,1.848767103,1.191852404,3.179410047
143.19 ,100.07 ,430.9366,0.123555135,0.119649223,0.129800821,0.146792483,1.588328815,2.065302962,1.309414607,3.270408958
142.95 ,15.08 ,438.8435,1.297180496,0.508532925,0.309983661,0.807111884,2.115354292,1.011090194,1.591312456,3.185923104
143.43 ,185.05 ,476.3773,0.844740139,1.881697109,1.792587087,3.111818252,0.681131373,1.584427577,1.45578517,3.039700669
143.07 ,237.57 ,410.0379,1.071203471,2.406940676,1.114434742,3.37054191,0.144368648,0.168383818,0.178557048,0.374842883
142.71 ,290.10 ,416.4218,2.265973072,1.402164079,1.286496819,3.359827813,0.153168563,0.144508408,0.229049879,0.320191423
143.31 ,322.56 ,413.2106,2.386432889,1.060833625,1.09728822,3.367105763,0.390462655,0.288438986,0.161856433,1.074008444
142.60 ,67.60 ,463.6181,0.103716948,0.120536861,0.1707949,0.220167219,2.275827136,1.302315498,1.241121885,3.265518513
143.79 ,132.53 ,433.9835,0.125957231,0.130603924,0.20860466,0.173182995,0.933526232,2.377345536,0.978484859,3.31900348
