theta,phi,require time (s),NN,NP,NT,NB,PN,PP,PT,PB
121.63,249.28,455.14,3.858629121,6.696330645,2.959349207,5.462506205,0.409786003,0.404381623,0.50842264,0.501419278
121.54,26.79,437.6,0.737846822,0.463476991,0.519324645,0.562880426,6.699154126,2.738867038,2.939123289,5.258208481
122.05,281.74,495.52,6.136139347,4.737660037,3.024292325,5.454269507,0.475393039,0.506407635,0.620907288,0.651938293
122.47,314.2,444.15,6.929268433,2.636934601,2.63483836,5.660181811,0.429308445,0.487289206,0.610647073,0.616533026
121.8,334.27,436.33,6.721588113,2.917310818,3.062475183,5.48300874,1.868892197,0.612785757,0.619308323,0.675663293
121.96,59.25,451,0.375541027,0.424717087,0.47976182,0.532192244,6.755294157,3.094512871,2.612569455,5.321534805
122.22,6.73,522.06,4.571550859,2.114910977,2.739602007,3.647566675,5.636735744,2.147284884,3.394198211,4.920281001
122.39,91.71,550.57,0.409634755,0.494778408,0.51682862,0.568948646,5.245749941,5.550509574,2.899373999,5.190041032
123.5,104.11,513.36,0.858853357,0.995738952,1.095876736,1.236658866,4.287851759,6.19217241,2.915645743,5.389747533
122.81,124.17,441.75,1.077146357,0.979744384,1.381464247,1.466202031,2.781022823,6.824589843,2.521517387,5.412495929
123.24,156.63,497.78,0.278403129,0.292239158,0.321005685,0.361598994,2.618513499,6.542481697,2.902062258,5.33200064
122.56,176.7,594.62,1.494255815,3.337270919,0.259263527,1.819740326,1.980065532,5.324659391,2.984286068,4.761709236
123.32,19.13,510.67,2.868164009,0.901027401,0.663312786,0.851626263,6.286261013,2.646221136,3.213024558,5.311908151
122.98,209.16,441.65,2.588719246,6.735440438,2.289598117,5.498395564,0.281593458,0.311125375,0.364619754,0.395283974
123.41,241.62,443.34,3.208441549,6.829533392,2.652592057,5.654410415,0.435824445,0.422811338,0.588340991,0.546000249
122.73,261.68,493.14,4.820413187,6.060957607,2.986436587,5.494394311,0.370277805,0.336887506,0.589243965,0.455575591
123.15,294.14,429.15,6.595872771,3.727011685,2.833845745,5.65700499,0.459604773,0.520493193,0.624601305,0.682742308
122.9,346.67,486.45,6.079814192,2.551910056,3.469081218,5.334423003,4.035304048,2.033736808,1.903729632,2.68937248
122.64,39.19,461.7,0.429809045,0.498680289,0.570871372,0.628303702,6.852244068,2.634543026,2.592309746,5.427584137
123.07,71.65,484.71,0.263992554,0.298659768,0.304891982,0.372347519,6.309852341,4.041049685,2.904555575,5.369064845
123.93,136.57,439.01,0.780272815,0.68697681,1.018837943,1.100520569,2.412082369,6.827917331,2.483485209,5.528005955
123.67,189.09,511.53,2.04688725,4.833402687,1.467580587,5.101349703,1.86413613,4.179447283,0.797434863,3.331438533
124.1,221.56,455.35,2.451394484,6.884406729,2.456760657,5.717027552,0.354292402,0.337140292,0.46909814,0.440660103
123.84,274.08,542.84,5.624073443,5.22010968,2.928445183,5.571615675,0.487271552,0.430222606,0.64123705,0.624512579
124.27,306.54,453.22,6.797316503,2.879963268,2.527244221,5.81093395,0.429947824,0.504790395,0.600947354,0.659597806
123.58,326.6,481.81,6.801369419,2.897127875,2.75502535,5.733617463,0.567600012,0.463546198,0.569878378,0.5878184
124.45,31.53,476.11,0.454775182,0.446116213,0.521561961,0.568084704,6.631087722,2.719334588,2.694937474,5.557409767
124.01,359.06,575.13,5.096417537,2.168586337,3.407807816,4.867100168,4.938385853,2.025710991,3.320878019,4.810143725
123.75,51.59,456.32,0.403808148,0.470034395,0.546061379,0.60990872,6.757233357,2.633573627,2.472895013,5.52840815
124.19,84.05,532.06,0.44074267,0.470704735,0.568965944,0.62992931,5.650413031,4.939652625,2.864422359,5.395670523
124.62,116.51,471.69,1.083945786,1.050442039,1.456719152,1.464476645,3.270989746,6.591282666,2.623945929,5.553640489
125.14,11.46,556.27,4.088483469,1.958439326,1.774760267,2.658321519,5.778950608,2.328779462,3.401771849,5.331838166
125.06,148.97,459.64,0.49929655,0.472141158,0.594437721,0.852882751,2.623016261,6.632133948,2.593711435,5.577620201
125.5,181.43,596.54,1.920593229,4.449767225,1.863745376,4.889147082,1.939840122,4.761881771,2.906682997,4.876259024
124.79,201.49,481.42,2.532394561,6.130441792,2.128754881,5.542831262,0.553086437,0.785389328,0.351068135,1.045738822
125.23,233.96,457.93,2.673536497,6.824577754,2.426698247,5.861480639,0.417730367,0.405877656,0.588906594,0.539089695
124.53,254.02,504.24,4.156168925,6.342644687,2.952140995,5.715534544,0.346234528,0.403667484,0.479121309,0.421035248
124.97,286.48,495.15,6.19741366,4.276208446,2.951831661,5.762367563,0.485223828,0.526722478,0.66904462,0.71156144
125.41,318.94,472.11,6.736159293,2.728354469,2.563508008,5.926799511,0.41970312,0.466895608,0.586211652,0.622708325
124.71,339,481.49,6.36941081,2.860405127,3.228377775,5.67970486,3.083504061,1.054174339,0.80991474,1.370545701
124.88,63.99,476.86,0.323330972,0.35997566,0.400806607,0.45672855,6.473414642,3.385865185,2.635612511,5.571808662
125.32,96.45,490.73,0.664855283,1.244076729,0.990530644,1.488840706,4.789728547,5.683001488,2.846720299,5.515006391
126.47,108.85,484.58,0.959473057,1.004754728,1.366118742,1.308872709,3.830030651,6.221350932,2.805500326,5.701488483
125.76,128.91,496.61,0.880371259,0.841360629,1.2509354,1.049529209,2.511826083,6.710196711,2.379173568,5.70116815
126.38,246.35,455,3.51014817,6.50586444,2.716353414,5.914639922,0.427810115,0.435619836,0.601920441,0.531909951
126.29,23.86,484.42,1.29543151,0.492597677,0.490356765,0.54293006,6.294208526,2.742044816,2.971524229,5.644016858
125.67,266.42,548.98,5.03972088,5.633157217,2.875414937,5.735033047,0.460907406,0.436156823,0.617468546,0.566552849
126.11,298.88,461.51,6.545444157,3.322562185,2.584391224,5.955159342,0.460925182,0.519165208,0.649696513,0.710006786
125.85,351.4,538.45,5.607444231,2.386686601,3.539059528,5.45043392,4.302032688,2.009345383,2.710545851,3.910971756
125.58,43.92,455.8,0.409067753,0.46758246,0.561955265,0.61711608,6.667733014,2.475421861,2.453095289,5.704068934
126.02,76.39,489.62,0.292733515,0.450231503,0.418760138,0.617187508,5.940822116,4.321475085,2.836541505,5.609451066
126.92,141.31,476.9,0.564117182,0.636155722,0.762210379,0.794990046,2.518740165,6.638159638,2.403512603,5.77483102
126.65,193.83,560.6,2.269953951,5.538311094,2.174323656,5.531660633,1.490051403,3.049443111,0.400449139,2.85808824
127.09,226.29,462.49,2.373902492,6.688228368,2.342351964,6.013289705,0.376769035,0.362642064,0.533027221,0.466866933
126.83,278.82,518.75,5.728489499,4.768482288,2.879770832,5.879886435,0.497916205,0.49783783,0.697380512,0.711840695
127.27,311.28,456.99,6.605388564,2.67762122,2.431173806,6.088134578,0.424523709,0.486524793,0.599939892,0.676237969
126.56,331.34,480.98,6.510972228,2.901932867,2.833523111,5.942215229,1.033525761,0.507692861,0.552079321,0.720022608
127.45,36.26,464.81,0.401409433,0.437237221,0.526360594,0.573646977,6.500189466,2.639089239,2.481537939,5.856610074
127,3.8,561.56,4.577722705,2.109993209,3.35088801,4.720691243,5.166748448,2.122069551,3.468125541,5.253816845
126.74,56.32,424.14,0.366750952,0.40881324,0.486601635,0.544020302,6.510615421,2.850582794,2.388003059,5.774419921
127.18,88.78,549.4,0.401686004,0.451926355,0.508930543,0.604985891,5.213903569,5.125759096,2.765520813,5.632558365
128.36,101.18,524.21,1.137583673,0.860404586,1.370026932,1.366746202,4.342345672,5.766004407,2.795097235,5.822816115
127.64,121.25,484.09,0.68611079,0.721586681,1.269413724,0.925102731,2.903362386,6.492592001,2.389776633,5.833919595
128.09,153.71,467.31,0.373500622,0.374692553,0.431191808,0.468437468,2.640465823,6.330448384,2.690439911,5.806329482
128.18,16.2,516.88,3.513471713,1.317278554,0.826071809,1.45470286,5.842802288,2.569844741,3.275435291,5.695647923
127.82,206.23,472.1,2.60618285,6.348893394,2.438964611,5.900064379,0.47446679,0.599718996,0.389656304,0.863261899
128.27,238.69,448.37,2.921162767,6.564462062,2.404673472,6.112018201,0.416191044,0.421114826,0.612144865,0.522863915
127.54,258.75,483.45,4.424151229,5.950557535,2.857689204,5.960952006,0.35841585,0.325474793,0.403618346,0.442723761
128,291.21,470.02,6.19755256,3.82374223,2.79952309,6.062196403,0.490121115,0.528570636,0.702307115,0.749683499
128.45,323.68,437.08,6.504601874,2.813843636,2.525492102,6.15595502,0.45769376,0.451182386,0.548518121,0.676364292
127.72,343.74,507.17,5.95864155,2.735716965,3.380006876,5.823724736,3.636340806,1.635074739,1.440635802,2.68793092
127.91,68.72,472.45,0.283828923,0.323397336,0.340797799,0.416337496,6.118818728,3.673408207,2.711649658,5.828716344
128.82,133.65,453.63,0.552669427,0.604365672,0.997742907,0.750025758,2.359976606,6.495335631,2.273550308,5.968066197
128.54,186.17,561.08,2.043154976,5.051838031,2.625945655,5.447162091,1.879209546,4.287508132,2.093588576,4.617696039
129,218.63,467.7,2.490996431,6.526742199,2.305279835,6.139844214,0.297351708,0.289406334,0.4274333,0.353351816
129.47,251.09,471.75,3.782166983,6.153037754,2.774502091,6.174893863,0.341501709,0.404303551,0.576920276,0.414861017
128.73,271.15,493.68,5.19482176,5.163419798,2.791653388,5.994200587,0.490251092,0.429341332,0.644263181,0.626935688
129.37,28.6,480.51,0.505845691,0.40404873,0.467998645,0.508324829,6.232976043,2.726248006,2.677705976,5.96165004
129.19,303.61,498.89,6.423285552,2.984125164,2.374648855,6.229213469,0.457928294,0.505366506,0.654567467,0.728956061
128.91,356.14,582.47,5.091009359,2.251565479,3.578560214,5.486718489,4.499550164,1.992387202,3.431629005,5.170959481
128.64,48.66,480.77,0.375881005,0.433479222,0.526536155,0.579517043,6.432480194,2.496689451,2.283116854,5.972041185
129.1,81.12,502.57,0.463150388,0.496334837,0.643480605,0.717429666,5.542611967,4.512704843,2.749689979,5.854134824
129.56,113.58,490.49,0.588341002,0.640893652,0.992217231,0.966761523,3.384796789,6.170037476,2.591243493,5.983110852
130.03,146.04,471.36,0.531009836,0.516217154,0.820817017,0.752494665,2.570830086,6.364294729,2.385399723,6.014057502
130.49,178.5,542,1.804121391,4.426469009,2.494413036,4.597791079,1.947778687,4.762136945,3.026907444,5.424201217
129.75,198.57,486.38,2.519049883,5.859540706,2.75242775,5.9392197,1.16776704,2.10433794,0.389935554,2.504663863
130.21,231.03,452.7,2.492013819,6.489783225,2.227639925,6.272559615,0.373582936,0.372702798,0.570401699,0.43472563
129.93,283.55,524.37,5.773564742,4.311681464,2.809619559,6.19333137,0.507226085,0.522136062,0.738435395,0.763448179
130.4,316.01,457.37,6.353409004,2.597481788,2.351114681,6.347862077,0.425628845,0.46499958,0.582898442,0.703108522
129.65,336.07,486.53,6.136265623,2.896481362,3.001046602,6.150663921,2.209934062,0.827396585,0.608564177,1.637010478
129.84,61.06,477.37,0.323300664,0.360272429,0.413869138,0.471315476,6.222600929,3.089454674,2.378985282,6.012881341
130.31,93.52,502.74,0.527827945,0.783315174,0.680212911,0.75021473,4.766075758,5.239979012,2.691479348,5.926758637
130.12,8.54,510.35,4.100435667,1.971453078,2.446622757,3.654144539,5.312442586,2.235813314,3.499228038,5.696483507
130.78,125.98,492.73,0.729166069,0.663881162,0.790581079,1.450831634,2.594819256,6.321521361,2.199924782,6.109196888
131.25,158.44,516.02,0.27890736,0.291017324,0.329868483,0.371768801,2.614798849,5.924340891,2.866712887,6.025900706
130.97,210.97,465.46,2.578933329,6.257884165,2.412552788,6.22627291,0.41652785,0.508190881,0.346990078,0.826120266
131.35,20.94,490.47,2.073526953,0.710791133,0.491569676,0.601031195,5.843288844,2.695256779,3.045177197,6.037915653
131.44,243.43,467.07,3.170467417,6.23640886,2.461060915,6.360572624,0.363629915,0.397055943,0.616327202,0.442015691
130.68,263.49,524.24,4.61552229,5.522666092,2.760487705,6.208470188,0.422119792,0.429580507,0.556032641,0.591862685
131.16,295.95,460.25,6.119850615,3.40270747,2.525902782,6.354623359,0.490013126,0.516001816,0.714777309,0.773759798
130.87,348.47,511.48,5.489690961,2.499013923,3.51816583,5.974327251,3.866987269,1.88686938,2.278225366,4.010679476
130.59,41,474.14,0.378813232,0.41773469,0.511775587,0.56409961,6.290004339,2.515488957,2.304580786,6.11814625
131.06,73.46,533.51,0.311167051,0.453429652,0.456683676,0.673232533,5.7466912,3.910621179,2.709787047,6.062064859
131.54,105.92,470.79,0.521496912,0.585264497,0.94536482,0.700847564,3.887646475,5.77969741,2.714880779,6.107084893
132.02,138.38,483.43,0.461067717,0.46640814,0.60942214,0.712698348,2.391222677,6.243442066,2.204047165,6.223543735
131.73,190.9,497.25,2.186444047,5.367445818,3.158990973,5.896023838,1.766889792,3.803967847,1.237101669,4.171324133
132.12,0.87,533.98,4.534356134,2.061525039,3.589814085,5.517729374,4.642999713,1.97145952,3.534620497,5.586178864
132.21,223.37,481.17,2.367024734,6.304326109,2.190723496,6.427791898,0.313269514,0.309737574,0.474893769,0.429257393
131.92,275.89,535.74,5.269080851,4.716552486,2.735405102,6.305245134,0.500619977,0.450889617,0.737630339,0.688271836
132.41,308.35,460.62,6.21394256,2.720044672,2.229966174,6.504090074,0.449167275,0.484676628,0.647880191,0.754646567
131.63,328.41,458.84,6.174569643,2.844440573,2.586572794,6.375169899,0.703797746,0.553411795,0.52035205,0.975479555
131.83,53.4,474.91,0.349759417,0.380861509,0.467909697,0.525345407,6.190728834,2.639440112,2.177291964,6.215341693
132.31,85.86,520.76,0.476000018,0.486157246,0.593756719,0.743046888,5.091823775,4.675127603,2.648983157,6.107062509
132.79,118.32,499.56,0.86838493,0.943682937,1.23833156,1.60748061,2.986454719,6.056638998,2.312353622,6.263903844
133.38,13.27,494.63,3.587694302,1.619992639,1.34626076,2.385984886,5.345572121,2.419603389,3.376982732,6.072282504
133.28,150.78,442.57,0.415003448,0.421865819,0.596410711,0.516331352,2.58610306,6.008854909,2.476663412,6.250893555
132.99,203.3,495.57,2.582968037,5.871783311,2.749100895,6.289757172,0.964866821,1.531244497,0.420131538,2.299598709
133.48,235.76,447.96,2.676559751,6.207782721,2.18118055,6.524745177,0.339779614,0.352676664,0.579132874,0.453783721
132.7,255.83,423.9,3.998410012,5.741271517,2.738627535,6.420279195,0.377422574,0.346500606,0.42123509,0.542649854
133.19,288.29,485.33,5.735728124,3.858106589,2.72654924,6.485252089,0.50154238,0.515951147,0.756150323,0.798991274
132.6,33.33,479,0.373942705,0.382600358,0.46219135,0.505114636,6.064838691,2.639285509,2.409051355,6.22218729
132.89,340.81,487.59,5.713587131,2.80292358,3.212737377,6.313999198,3.169277836,1.423725216,0.869641086,2.995873268
133.09,65.8,480.03,0.297133405,0.346333791,0.360029268,0.459996932,5.863925463,3.308418949,2.469734038,6.26665887
134.08,130.72,444.36,0.758929162,0.780906422,1.171144619,1.350412091,2.38176962,6.106604229,2.097053384,6.372966434
133.78,183.24,503.21,1.899094203,4.741174927,3.503754069,5.743780321,1.771235595,4.232624889,2.897562876,5.608278476
134.28,215.7,433.85,2.494392593,6.104212824,2.23750884,6.52745439,0.414114002,0.497236682,0.36042631,0.898399664
133.98,268.23,494.12,4.725699449,5.049099314,2.659787805,6.452668221,0.439482841,0.425544326,0.606893121,0.618774594
134.48,300.69,457.1,5.975505317,3.03886078,2.306118327,6.640462355,0.475076048,0.494243817,0.71364584,0.801639687
133.68,320.75,464.36,6.105653317,2.668701196,2.310198691,6.590882859,0.480878062,0.483250801,0.552357924,0.857416887
134.18,353.21,497.5,4.958538015,2.26696174,3.615949319,6.051431331,4.021726783,1.769540498,3.214266159,5.244542766
133.88,45.73,445.96,0.35195178,0.380067808,0.477635169,0.534806251,6.036057352,2.38111037,2.143920124,6.374507238
134.38,78.19,450,0.465233733,0.491407817,0.688964782,0.772365877,5.32896948,4.08846967,2.635469182,6.321443414
133.58,98.26,493.99,0.599431545,0.607941709,1.499072684,0.808638356,4.297525504,5.290383383,2.645311031,6.23933244
134.88,110.66,464.11,0.791747912,0.939234832,1.275898518,1.474895482,3.417507414,5.69505727,2.572856585,6.396916652
135.39,143.12,485.1,0.392707732,0.424480717,0.469579751,0.471373319,2.453928836,5.958947593,2.212023354,6.466158762
135.08,195.64,457.55,2.397017965,5.411972835,3.139089616,6.286913982,1.552137509,3.171860478,0.752565791,3.872710862
134.78,248.16,466.34,3.400031789,5.852652371,2.579228037,6.607310223,0.350293413,0.352255035,0.484145793,0.568390927
134.68,25.67,480.14,0.687826231,0.383453238,0.413191948,0.460145579,5.74289897,2.67796581,2.746546054,6.35553165
135.29,280.63,441.01,5.27354732,4.263736567,2.683790913,6.607270072,0.49783896,0.459487632,0.773765703,0.752561844
134.98,333.15,461.32,5.806263097,2.835582838,2.777671354,6.597943322,1.501961809,0.91591098,0.523450727,2.17794245
135.18,58.13,432.08,0.31491122,0.343243538,0.404895264,0.470207327,5.865909558,2.809764242,2.213882243,6.456700961
135.49,5.61,507.87,4.007222304,1.815440257,3.192048585,4.795489879,4.766830552,2.055458115,3.597570052,6.039248618
136.21,123.06,462.68,0.812305556,0.90918539,1.410210107,1.429612436,2.651827335,5.861357384,2.189879681,6.534076893
135.9,175.58,516.09,1.560492413,3.968898192,0.741207308,3.028325049,1.927184693,4.666761334,3.063184725,5.984772203
136.42,208.04,480.53,2.553456647,5.770406238,2.567865508,6.616112474,0.867907558,1.23126807,0.448595314,2.250447518
135.59,228.1,440.51,2.350725228,6.044430627,2.099423494,6.68539403,0.328552929,0.342886394,0.456908049,0.612499522
136.11,260.56,448.29,4.151171354,5.305283222,2.663878543,6.656045943,0.409290981,0.433143388,0.608281728,0.607420139
135.8,313.09,446.1,5.949631816,2.549070131,2.181944828,6.767383787,0.468416962,0.480994116,0.62251444,0.857442917
136.31,345.55,477.13,5.226633291,2.599022397,3.415758675,6.455631879,3.4197551,1.601560807,1.73240324,4.293557596
136,38.07,445.33,0.339613408,0.365523321,0.448529991,0.492333994,5.853695716,2.514987059,2.241536138,6.521492225
135.69,90.59,494.66,0.505825044,0.527811363,0.713030682,0.796784171,4.624976141,4.757658434,2.57197183,6.343517181
137.04,102.99,439.58,0.424485603,0.653020623,0.617208264,0.624246798,3.838110124,5.251347975,2.613340366,6.528448913
136.73,155.52,492.38,0.296674515,0.30924204,0.365523415,0.40789959,2.570471762,5.606354817,2.722099531,6.456454589
137.25,187.98,451.84,2.062517607,4.828686676,3.469550586,6.237960182,1.580813294,3.747906826,2.336338804,5.371785029
136.83,18.01,477.38,2.723487021,1.092760608,0.528997721,0.972385585,5.315331426,2.541868416,3.169702428,6.404276552
136.94,240.5,449.04,2.86163689,5.851363667,2.353134438,6.800760797,0.357442039,0.358057725,0.478877082,0.651812463
137.47,272.96,440.27,4.76777798,4.581553751,2.612735352,6.718847546,0.465809906,0.429527302,0.676164052,0.622705158
136.63,293.02,452.95,5.615632157,3.431947747,2.594266879,6.774108067,0.492551755,0.502236912,0.755523085,0.832492711
137.15,325.49,417.47,5.774120383,2.713113563,2.467215886,6.796111603,0.803265096,0.692933012,0.525482235,1.568285502
137.36,50.47,476.81,0.316372835,0.348033142,0.428398987,0.489766944,5.747586222,2.461769997,2.131643304,6.64233734
136.52,70.53,523.6,0.331141934,0.439423467,0.510813959,0.714324228,5.441548875,3.516901889,2.594703518,6.515170565
138.43,115.39,495.79,0.712061586,0.885665139,1.435529999,1.051929289,3.011820744,5.538125569,2.518178178,6.673724063
137.57,135.45,448.9,0.590355471,0.61535288,1.02248459,0.818003974,2.273324131,5.800177742,2.122624173,6.642599475
137.78,220.44,463.21,2.356046115,5.832172389,2.176885251,6.82165611,0.45653018,0.539483802,0.411292325,1.065125908
138.32,252.9,463.94,3.564758281,5.428799364,2.686198992,6.859690815,0.376818358,0.438994833,0.564408157,0.651455223
138,305.42,407.44,5.727586264,2.750026527,2.288763365,6.903959503,0.488395116,0.482387968,0.691370865,0.889257501
138.21,30.41,482.06,0.35718901,0.333354481,0.39683732,0.43304455,5.5663409,2.597508239,2.59017908,6.638565785
137.68,357.95,462.62,4.402447868,2.007390799,3.672085706,6.075465414,4.119803292,1.759135335,3.726925486,5.990753774
137.89,82.93,446.53,0.485502314,0.501308773,0.727943897,0.794156208,4.859885263,4.209944785,2.590829805,6.569541389
139.08,10.35,468.85,3.499720678,1.577953607,2.034975424,3.434145682,4.772831202,2.266022789,3.512554715,6.419819792
138.97,147.85,444.24,0.304286988,0.340940903,0.412564759,0.383607709,2.469000434,5.584482588,2.500437687,6.670060828
138.65,200.38,446.98,2.483045156,5.324461118,3.001213376,6.650066534,1.37585137,2.51979274,0.607390262,3.711551449
139.19,232.84,446.77,2.464810636,5.723096061,2.25427723,6.946055359,0.386422305,0.417927239,0.451943831,0.850296514
138.86,285.36,478.31,5.17744349,3.796128315,2.730822828,6.900260271,0.494776122,0.46846819,0.775935237,0.844080856
139.41,317.82,412.99,5.619536374,2.541656722,2.296862079,7.00494056,0.637060682,0.596018742,0.589924964,1.260299612
138.54,337.88,447.05,5.371946547,2.747615878,3.11832639,6.74558169,2.496152612,1.3811654,0.632950775,3.509854241
138.75,62.87,452.99,0.300724966,0.375686314,0.370184481,0.539170623,5.475292803,2.979543045,2.486936055,6.704167062
139.3,95.33,471.6,0.480978723,0.441244161,0.764870916,0.771371211,4.158981835,4.750060382,2.638102474,6.65894873
12.68,18.6,368.09,1.499777716,1.510712663,2.606725737,0.476730563,2.269399183,1.777613738,7.451371262,2.335782044
139.85,127.79,453.3,0.623084712,0.688631035,1.206409318,0.832226634,2.406899018,5.595878324,2.277806485,6.800556602
139.52,180.31,487.25,1.719176453,4.146423338,3.62500387,5.992322854,1.734488023,4.062572673,3.108507467,6.083616528
140.07,212.78,444.74,2.468738635,5.544068927,2.546790894,6.911190162,0.83394697,1.110521464,0.482647815,2.355774035
139.74,265.3,406.87,4.215831027,4.796942485,2.712979308,6.908735139,0.409967669,0.415333711,0.602515674,0.681407495
140.3,297.76,419.58,5.422185655,3.04425692,2.649711952,7.05290434,0.500572206,0.492393903,0.727781736,0.927869145
139.96,350.28,438.14,4.712628436,2.368748692,3.609059611,6.556549541,3.537811932,1.573619772,2.805477104,5.477654794
139.63,42.81,440.24,0.314227471,0.335920941,0.415066552,0.465499946,5.538724394,2.374368339,2.211828927,6.788901821
140.19,75.27,442.35,0.454915582,0.46286592,0.694501085,0.775355563,4.998933552,3.644104049,2.741138668,6.762989469
140.75,107.73,421.63,0.510674047,0.627805368,1.032234837,0.726354978,3.366963796,5.130201449,2.776611136,6.821272245
141.32,140.19,454.9,0.392582873,0.39193043,0.601990197,0.510111952,2.322338844,5.437395683,2.354603481,6.870696313
140.97,192.71,445.05,2.246390423,4.802671273,3.418213273,6.618986185,1.470887849,3.285585798,1.987566782,5.148217096
140.52,22.74,447.1,1.279072859,0.451592069,0.369877921,0.438397407,5.143426427,2.554935715,3.077611636,6.71602822
140.63,245.24,443.78,3.010229884,5.434277888,2.715805942,7.046907912,0.400312852,0.453916937,0.573309936,0.83892088
141.2,277.7,402.33,4.710162911,4.092076809,2.836269832,7.012767073,0.470325082,0.43479453,0.699889237,0.711763071
140.86,330.22,424.29,5.345349957,2.704574672,2.859339453,7.007162063,1.454823435,1.066603491,0.532971154,2.891603277
141.43,2.68,425.65,3.828436308,1.818710221,3.7306073,6.063163382,4.152899652,1.942720571,3.748555035,6.346477794
141.09,55.21,437.71,0.299807304,0.332298736,0.376159383,0.454322733,5.368795791,2.576966248,2.435101857,6.886288708
142.24,120.13,418.77,0.550064387,0.625675547,1.134536318,0.760393118,2.671361285,5.310489769,2.661244846,6.924673456
141.89,172.65,458.01,1.356272509,2.768993124,0.401714518,2.04305041,2.070062769,4.413924154,3.242193191,6.504865355
142.48,205.11,451.96,2.451043503,5.142920193,3.048277781,6.956941387,1.229147023,2.06408398,0.600013953,3.721489838
141.55,225.18,411.08,2.241387703,5.499606343,2.295655742,7.06521009,0.550523392,0.634264505,0.510042422,1.345485381
142.13,257.64,431.66,3.652783322,4.93866063,2.946640082,7.101546894,0.420246213,0.432160944,0.587956645,0.747501013
141.78,310.16,437.53,5.409289185,2.540485136,2.379596603,7.139087165,0.596943478,0.559857528,0.64358201,1.202891286
142.36,342.62,438.54,4.845420155,2.585874937,3.467629913,6.902746449,2.966541954,1.435659787,1.522723692,4.719946521
142.01,35.14,427.73,0.297648947,0.314967603,0.374489788,0.418622894,5.278283288,2.472528002,2.612512547,6.905153312
141.66,87.67,438.65,0.464805223,0.476641313,0.732317553,0.791498005,4.385637663,4.227690272,2.790249442,6.797438073
143.19,100.07,430.94,0.414919703,0.415448035,0.450931175,0.505132355,3.679670464,4.657405031,3.000754692,6.933901762
142.95,15.08,438.84,2.989639713,1.24793993,0.839387119,1.845482462,4.673490983,2.3642013,3.525053461,6.737378451
143.43,185.05,476.38,1.974756005,4.193822808,3.796768688,6.490460381,1.649426469,3.56747021,3.184515211,6.342044089
143.07,237.57,410.04,2.579594748,5.345965478,2.651639887,7.186229954,0.475432477,0.539019798,0.599533352,1.080478779
142.71,290.1,416.42,5.005483982,3.351855822,2.994981681,7.182658379,0.508608138,0.491531839,0.743565903,0.976004693
143.31,322.56,413.21,5.233834593,2.560100195,2.655344726,7.203162871,1.051655088,0.845196824,0.555793166,2.503297852
142.6,67.6,463.62,0.363591001,0.42401265,0.567428565,0.724121457,5.014602255,3.112565571,2.89428469,6.949489374
143.79,132.53,433.98,0.430459615,0.448606221,0.68665747,0.589666342,2.243387105,5.219149512,2.417620758,7.017237444
144.03,217.51,416.46,2.31764329,5.227754781,2.603704838,7.194171659,0.828975166,1.09121615,0.531257161,2.610694807
143.67,270.04,418.03,4.17863844,4.296360263,3.050341287,7.133607932,0.418562161,0.435981178,0.572240493,0.808335773
144.28,302.5,440.48,5.117644838,2.733494004,2.751345137,7.298261371,0.603421838,0.562181474,0.680401389,1.241106037
143.91,355.02,476.34,4.128427613,2.171643279,3.889302828,6.617063159,3.568341648,1.716259761,3.776679629,6.41137112
143.55,47.54,423.01,0.28534208,0.317021125,0.371853939,0.437422642,5.166144886,2.326939288,2.407511326,7.030623937
144.16,80,447.48,0.454742943,0.464691864,0.705392165,0.773589978,4.499038602,3.679937986,3.118282752,6.992311023
144.77,112.47,403.48,0.435429522,0.50058474,0.72190692,0.66555864,2.962748644,4.895146008,3.069489941,7.084365371
145.02,197.45,412.2,2.314086566,4.650020607,3.49723339,6.983094256,1.418537343,2.848141444,1.797647756,5.081929907
144.65,249.97,418.51,3.114758283,4.961757107,3.133099649,7.286340607,0.437025778,0.516142347,0.630921602,0.857740565
144.53,27.48,411.45,0.370493185,0.294851074,0.328082219,0.371105832,4.90046259,2.494539489,3.119389774,6.991524783
145.27,282.43,414.31,4.544408656,3.624520454,3.270333075,7.292326877,0.505889445,0.461278695,0.687884822,0.880056474
144.9,334.96,439.85,4.870772615,2.613806696,3.311756013,7.172273151,2.195173908,1.298880092,0.809683323,4.160363219
145.15,59.94,438.87,0.301701435,0.376202707,0.40513425,0.609998853,4.931183818,2.673819352,2.832669553,7.118410366
146.42,124.86,461.25,0.40570635,0.433842328,0.63193125,0.597598658,2.401976923,4.930900699,2.700621997,7.178640985
146.03,177.39,417.75,1.695400059,3.511510826,3.445671276,5.633325382,1.931527062,3.803034537,3.564591227,6.605638805
145.65,229.91,394.49,2.292969621,5.111463838,2.559581293,7.330476006,0.66820394,0.788137452,0.589990017,1.828942257
146.29,262.37,388.97,3.638477463,4.421253352,3.381524109,7.326896882,0.464424659,0.478180125,0.607665466,0.936835014
145.91,314.89,393.45,4.972638948,2.386400036,2.656940479,7.373950174,0.897234085,0.769357458,0.590278512,2.309891062
146.16,39.88,489.95,0.273350915,0.293507237,0.341968708,0.397865365,4.912823206,2.33702129,2.654095407,7.157369386
145.53,7.42,436.84,3.292274672,1.699155077,3.006761596,4.63804019,4.108411898,2.142246205,3.927314873,6.748195608
